,CustomerID,Education,Occupation,Gender,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
14915,27680,Partial College,Professional,M,2,0,3,73664,75,1
14916,27681,Partial College,Professional,F,2,0,4,47045,54,0
14917,27682,Partial College,Professional,F,2,0,4,54774,43,0
14918,27683,High School,Professional,F,2,0,4,49599,49,0
14919,27684,Partial College,Professional,F,2,0,4,48080,46,0
14920,27686,Bachelors ,Professional,M,3,4,4,107424,143,1
14921,27687,Bachelors ,Professional,F,2,2,3,97666,68,1
14922,27690,Bachelors ,Professional,F,0,2,2,108610,78,0
14923,27692,Bachelors ,Professional,M,0,3,3,135650,135,1
14924,27693,Bachelors ,Professional,M,0,4,4,129683,135,1
14925,27694,Bachelors ,Professional,M,1,0,1,99415,84,1
14926,27696,Bachelors ,Professional,M,1,0,1,92362,80,0
14927,27697,Partial College,Skilled Manual,M,1,0,1,84207,78,0
14928,27698,Bachelors ,Professional,F,1,0,1,77862,51,1
14929,27699,Bachelors ,Professional,F,1,0,1,83589,50,0
14930,27700,Graduate Degree,Management,M,1,0,3,109502,66,0
14931,27701,Partial College,Skilled Manual,M,1,0,1,102726,81,0
14932,27702,Partial College,Skilled Manual,M,1,0,1,89060,69,1
14933,27704,Bachelors ,Professional,M,1,0,2,71355,62,0
14934,27705,Bachelors ,Professional,M,4,5,5,125856,161,1
14935,27706,Bachelors ,Professional,F,1,0,0,75512,45,0
14936,27707,Bachelors ,Professional,F,1,0,0,97433,55,0
14937,27708,Bachelors ,Professional,F,1,0,0,90357,52,0
14938,27709,Bachelors ,Professional,M,2,0,0,99539,79,1
14939,27710,Bachelors ,Professional,M,2,0,0,105985,77,0
14940,27711,Bachelors ,Professional,F,2,0,0,88843,60,0
14941,27712,Partial College,Skilled Manual,F,1,0,1,62944,51,0
14942,27713,Partial College,Skilled Manual,F,1,0,1,74243,48,1
14943,27714,Partial College,Skilled Manual,M,1,0,1,87404,88,1
14944,27716,Partial College,Skilled Manual,M,2,4,5,95028,123,1
14945,27717,Partial College,Skilled Manual,F,3,4,5,60194,87,1
14946,27718,Partial College,Skilled Manual,M,3,4,5,93107,137,1
14947,27719,Partial College,Skilled Manual,M,3,4,5,95384,142,1
14948,27721,Partial College,Skilled Manual,M,1,0,1,120304,89,0
14949,27722,Partial College,Skilled Manual,M,1,0,1,120784,85,1
14950,27723,Bachelors ,Management,F,1,0,2,50772,43,0
14951,27725,High School,Skilled Manual,M,2,0,0,58552,75,0
14952,27726,High School,Skilled Manual,F,2,0,0,49297,45,1
14953,27727,High School,Skilled Manual,F,2,0,0,35515,47,0
14954,27728,Partial College,Clerical,F,2,0,2,41591,44,0
14955,27729,Partial High School,Clerical,F,2,0,0,46600,45,1
14956,27730,Partial High School,Clerical,F,2,0,0,37767,39,1
14957,27731,High School,Skilled Manual,M,2,0,0,55914,73,0
14958,27732,High School,Skilled Manual,F,2,0,0,34558,44,0
14959,27733,Bachelors ,Management,M,2,0,2,90221,66,0
14960,27735,High School,Skilled Manual,F,2,0,0,44897,38,0
14961,27736,High School,Skilled Manual,F,2,0,0,49383,42,0
14962,27737,High School,Skilled Manual,M,2,0,0,58490,64,0
14963,27738,Partial High School,Clerical,F,2,0,0,39533,42,0
14964,27739,Partial High School,Clerical,F,2,0,0,42842,42,1
14965,27741,High School,Skilled Manual,F,2,0,0,45749,38,0
14966,27742,High School,Skilled Manual,M,2,0,0,56284,62,1
14967,27743,Bachelors ,Management,F,2,0,2,60904,53,0
14968,27744,Graduate Degree,Management,M,1,0,2,83538,73,0
14969,27745,Bachelors ,Management,M,2,0,2,66924,70,0
14970,27746,Graduate Degree,Management,M,1,0,2,112610,70,1
14971,27748,High School,Skilled Manual,M,2,0,0,53681,61,0
14972,27749,Partial College,Skilled Manual,F,1,0,0,41903,42,0
14973,27751,Partial College,Skilled Manual,F,1,0,0,34467,39,0
14974,27752,High School,Skilled Manual,M,2,0,0,55676,65,0
14975,27754,Partial College,Skilled Manual,M,1,0,0,62088,67,0
14976,27755,Partial College,Skilled Manual,F,1,0,0,59699,42,0
14977,27756,Bachelors ,Skilled Manual,F,1,3,3,43867,64,1
14978,27757,Bachelors ,Skilled Manual,M,3,3,3,48802,115,1
14979,27758,Bachelors ,Skilled Manual,F,3,3,3,45680,75,1
14980,27760,Graduate Degree,Clerical,F,0,0,0,64174,47,1
14981,27761,Graduate Degree,Clerical,F,0,0,0,58066,46,0
14982,27762,Graduate Degree,Clerical,M,0,0,0,81502,77,0
14983,27763,High School,Manual,F,1,3,3,23003,66,1
14984,27765,Partial College,Manual,M,1,1,1,19394,72,0
14985,27766,Partial College,Manual,M,1,1,1,35539,67,1
14986,27767,Partial College,Manual,F,1,1,1,15070,46,1
14987,27768,High School,Manual,F,1,1,1,25908,47,0
14988,27769,High School,Manual,F,1,1,1,14240,47,0
14989,27770,Bachelors ,Clerical,F,0,1,1,49247,53,0
14990,27771,Bachelors ,Clerical,M,1,1,1,58336,76,1
14991,27772,Partial High School,Manual,M,1,3,5,19489,86,1
14992,27773,High School,Manual,M,1,1,1,26144,73,1
14993,27774,High School,Manual,M,0,2,2,20585,77,0
14994,27775,Bachelors ,Clerical,F,0,0,0,66543,50,1
14995,27776,Bachelors ,Clerical,F,1,1,1,60597,55,0
14996,27777,Bachelors ,Skilled Manual,M,1,1,1,56576,86,1
14997,27778,Bachelors ,Skilled Manual,F,1,1,1,33651,55,0
14998,27779,Partial High School,Manual,M,2,3,5,18907,100,0
14999,27781,High School,Manual,M,1,2,2,12206,75,0
15000,27782,High School,Manual,M,2,2,2,17993,75,1
15001,27783,Bachelors ,Skilled Manual,F,2,1,1,49750,54,0
15002,27784,Partial High School,Manual,M,1,2,3,17877,80,1
15003,27785,Bachelors ,Skilled Manual,M,1,0,1,69125,61,0
15004,27786,High School,Manual,F,0,3,3,11516,61,1
15005,27787,Bachelors ,Skilled Manual,M,2,1,1,64361,93,1
15006,27788,Partial High School,Manual,M,2,2,3,10787,74,1
15007,27789,High School,Manual,M,1,3,3,17186,90,1
15008,27790,High School,Manual,F,1,3,3,11635,63,1
15009,27791,High School,Manual,F,1,3,3,13751,53,0
15010,27792,High School,Manual,F,1,3,3,21501,59,0
15011,27793,High School,Manual,M,2,0,4,20550,50,0
15012,27794,Graduate Degree,Skilled Manual,F,0,0,1,61621,42,0
15013,27795,Bachelors ,Professional,F,0,0,0,57885,44,0
15014,27796,Bachelors ,Professional,M,0,0,0,70098,68,0
15015,27798,Bachelors ,Professional,M,0,0,0,68975,73,1
15016,27799,Graduate Degree,Skilled Manual,M,0,0,0,122662,76,1
15017,27800,Graduate Degree,Skilled Manual,F,0,0,0,120263,50,1
15018,27801,Partial College,Clerical,F,0,2,2,50250,66,0
15019,27802,Partial College,Clerical,F,0,2,2,61018,66,1
15020,27803,Partial College,Clerical,F,0,2,2,43947,57,1
15021,27804,Partial College,Clerical,M,1,0,1,48478,69,1
15022,27805,Partial College,Clerical,F,1,0,1,44895,46,0
15023,27806,Partial College,Clerical,F,1,0,1,39716,44,0
15024,27807,Partial College,Clerical,M,1,0,2,46655,59,0
15025,27809,Bachelors ,Skilled Manual,F,0,0,1,53319,50,0
15026,27810,Bachelors ,Skilled Manual,F,0,0,1,51678,43,0
15027,27812,High School,Manual,F,1,0,0,22348,39,0
15028,27813,High School,Manual,M,1,0,0,16894,53,0
15029,27815,Partial College,Clerical,F,2,3,3,39331,67,1
15030,27816,High School,Manual,M,1,0,0,18998,59,0
15031,27817,Bachelors ,Skilled Manual,F,0,0,1,62283,52,0
15032,27819,Bachelors ,Skilled Manual,F,0,0,1,56857,51,0
15033,27821,Bachelors ,Skilled Manual,M,0,0,1,60525,79,0
15034,27822,Partial College,Clerical,M,1,0,1,54985,68,1
15035,27823,Bachelors ,Skilled Manual,F,1,0,1,54496,53,0
15036,27824,Partial College,Clerical,F,2,3,3,43985,65,1
15037,27825,Partial College,Clerical,F,2,3,3,32387,58,1
15038,27828,Partial College,Clerical,M,2,4,4,55091,115,1
15039,27829,Partial College,Clerical,M,1,0,0,60697,73,0
15040,27830,High School,Manual,M,1,0,0,13922,50,0
15041,27831,Partial High School,Manual,M,1,0,0,22450,57,0
15042,27832,Partial College,Clerical,F,1,0,0,38584,46,0
15043,27833,Partial High School,Manual,F,2,0,0,22151,34,0
15044,27834,Partial High School,Manual,F,2,0,0,10599,43,0
15045,27835,Partial High School,Manual,M,2,0,0,19688,63,0
15046,27836,Partial High School,Manual,M,2,0,0,28325,70,0
15047,27837,Partial High School,Manual,F,2,0,0,13316,48,0
15048,27838,Partial High School,Manual,F,2,0,0,24644,48,0
15049,27839,Bachelors ,Skilled Manual,F,0,1,1,35364,56,0
15050,27840,Partial High School,Manual,M,2,0,0,21332,60,0
15051,27841,Graduate Degree,Clerical,M,0,0,1,39869,64,0
15052,27842,Bachelors ,Manual,F,0,0,1,39761,47,0
15053,27843,Graduate Degree,Clerical,M,0,0,1,26597,53,0
15054,27844,Graduate Degree,Clerical,M,0,0,1,47979,61,0
15055,27845,Graduate Degree,Clerical,M,0,0,5,72928,64,1
15056,27846,Graduate Degree,Clerical,M,0,0,4,79429,75,1
15057,27847,Partial College,Manual,F,0,0,1,14934,44,0
15058,27848,Partial College,Manual,M,0,0,2,16593,66,0
15059,27849,Bachelors ,Clerical,M,0,0,1,35311,66,0
15060,27850,Bachelors ,Clerical,M,0,0,1,40125,64,0
15061,27851,Bachelors ,Clerical,F,0,0,1,37225,39,0
15062,27852,Bachelors ,Clerical,M,0,0,1,40927,61,0
15063,27855,Partial College,Manual,F,0,0,1,22565,40,0
15064,27856,Bachelors ,Clerical,F,0,0,1,38923,46,0
15065,27857,Partial College,Manual,F,1,0,2,22131,40,0
15066,27858,Partial College,Manual,F,1,0,3,33211,43,0
15067,27859,Partial College,Manual,M,0,0,1,14047,58,0
15068,27860,Partial College,Manual,M,1,0,0,15599,56,0
15069,27861,Partial College,Manual,F,1,0,0,24129,40,0
15070,27862,Partial College,Manual,F,1,0,0,19608,47,0
15071,27863,Bachelors ,Clerical,F,0,0,0,31564,42,0
15072,27864,Bachelors ,Clerical,M,0,0,0,37642,63,0
15073,27865,High School,Manual,F,2,0,0,19458,39,0
15074,27866,High School,Manual,M,2,0,0,16376,53,0
15075,27867,High School,Manual,M,2,0,0,21907,63,0
15076,27868,High School,Manual,F,0,1,1,19322,47,1
15077,27869,High School,Manual,F,0,1,1,21514,46,0
15078,27871,High School,Manual,F,0,1,1,10326,52,0
15079,27872,Bachelors ,Clerical,M,0,0,0,38702,62,0
15080,27873,Bachelors ,Clerical,F,0,0,0,31288,41,0
15081,27874,Bachelors ,Clerical,M,0,0,0,44838,66,0
15082,27875,High School,Manual,F,0,1,1,24727,46,0
15083,27876,High School,Manual,M,0,1,1,22549,74,0
15084,27877,Bachelors ,Clerical,F,0,0,0,37583,43,0
15085,27878,Partial College,Manual,M,0,0,0,27123,59,0
15086,27879,Partial College,Manual,M,0,0,0,24185,61,0
15087,27880,Graduate Degree,Clerical,M,0,0,1,72295,64,0
15088,27881,Partial College,Manual,M,0,1,1,10452,68,1
15089,27882,Graduate Degree,Clerical,M,0,0,4,65878,79,0
15090,27883,Graduate Degree,Clerical,M,0,0,4,95418,79,0
15091,27884,Graduate Degree,Clerical,F,0,0,4,53300,47,0
15092,27885,Graduate Degree,Clerical,M,0,0,3,76700,79,0
15093,27886,High School,Manual,F,1,1,1,12796,42,0
15094,27887,High School,Manual,M,1,1,1,14843,70,1
15095,27888,High School,Manual,F,1,1,1,15674,43,0
15096,27889,High School,Manual,F,1,1,1,17741,46,0
15097,27890,Partial College,Manual,M,0,1,1,29801,72,1
15098,27891,Partial College,Manual,M,0,1,1,22757,79,1
15099,27892,Graduate Degree,Clerical,F,0,0,3,55408,52,0
15100,27893,High School,Manual,M,1,1,1,13801,61,0
15101,27894,Partial College,Manual,M,1,0,2,31849,57,0
15102,27895,Partial College,Manual,M,1,0,2,27445,61,0
15103,27896,Bachelors ,Clerical,M,0,0,3,68296,72,1
15104,27897,Bachelors ,Clerical,F,0,0,3,62101,49,0
15105,27898,Bachelors ,Clerical,F,0,0,3,57721,51,0
15106,27899,Bachelors ,Clerical,F,0,0,0,68388,48,0
15107,27900,Bachelors ,Clerical,F,0,0,0,42280,44,0
15108,27901,Graduate Degree,Clerical,F,0,0,3,58290,47,0
15109,27902,Graduate Degree,Clerical,F,0,0,3,63497,48,1
15110,27903,High School,Manual,F,1,1,1,24351,50,0
15111,27904,High School,Manual,M,1,1,1,12815,73,1
15112,27905,High School,Manual,M,0,2,2,18182,75,0
15113,27906,High School,Manual,M,0,2,2,25924,91,0
15114,27907,Partial College,Manual,M,1,0,0,19064,59,0
15115,27908,Partial College,Manual,F,1,0,0,32870,46,0
15116,27909,Partial College,Manual,F,1,0,0,23711,42,0
15117,27910,Bachelors ,Management,M,2,0,2,74017,69,0
15118,27911,High School,Skilled Manual,M,2,0,0,46147,58,0
15119,27912,High School,Skilled Manual,F,2,0,0,35060,46,0
15120,27914,Partial College,Skilled Manual,F,1,0,0,59104,57,0
15121,27917,Partial College,Skilled Manual,F,1,0,0,61958,40,1
15122,27918,Partial College,Skilled Manual,F,2,0,0,83606,56,0
15123,27919,Partial College,Skilled Manual,M,2,0,0,94938,74,1
15124,27920,Partial College,Skilled Manual,F,2,0,0,71352,48,0
15125,27921,Partial College,Professional,F,1,3,4,79449,76,1
15126,27922,Partial College,Professional,F,1,3,4,82429,79,1
15127,27923,Bachelors ,Management,M,4,3,3,161667,132,1
15128,27924,Partial College,Professional,M,2,4,4,140673,139,1
15129,27925,High School,Professional,M,4,3,3,167903,127,0
15130,27926,High School,Professional,M,4,3,3,115323,122,1
15131,27927,Partial High School,Professional,M,4,4,4,165322,156,0
15132,27928,High School,Professional,F,2,4,4,131919,86,1
15133,27930,Partial College,Professional,M,4,4,4,167374,140,1
15134,27931,Partial College,Professional,F,4,4,4,126945,92,1
15135,27932,Partial College,Professional,F,4,4,4,138606,88,1
15136,27933,Partial College,Professional,F,2,1,3,97966,57,0
15137,27936,Partial High School,Skilled Manual,M,4,1,3,64327,83,0
15138,27937,Partial College,Professional,F,2,0,5,100769,48,0
15139,27938,Bachelors ,Management,M,4,4,4,171278,140,1
15140,27939,Partial College,Professional,M,4,4,4,160311,140,1
15141,27940,Partial College,Professional,M,4,4,4,175599,134,1
15142,27941,Partial College,Professional,F,2,2,4,101882,74,0
15143,27943,Partial High School,Professional,F,2,5,5,121362,101,1
15144,27944,Partial High School,Professional,M,2,5,5,148205,149,1
15145,27946,High School,Professional,F,4,4,4,127891,97,0
15146,27947,Partial College,Professional,F,2,5,5,136054,95,1
15147,27948,Bachelors ,Management,M,2,5,5,149386,165,0
15148,27949,Bachelors ,Management,M,3,5,5,161668,156,1
15149,27950,Partial College,Professional,M,2,1,4,120615,99,0
15150,27951,Partial College,Professional,M,2,1,4,145426,95,1
15151,27952,High School,Professional,M,2,1,4,111337,99,0
15152,27953,Partial College,Professional,F,2,5,5,140370,103,0
15153,27954,High School,Professional,F,3,1,4,105189,52,0
15154,27955,High School,Professional,M,3,5,5,153373,165,1
15155,27956,High School,Professional,M,3,5,5,147264,165,1
15156,27957,High School,Professional,F,3,5,5,141706,96,1
15157,27958,Bachelors ,Management,M,3,5,5,169255,152,1
15158,27960,Partial College,Management,M,2,5,5,163800,161,1
15159,27961,Partial High School,Skilled Manual,M,3,1,5,84579,89,0
15160,27962,High School,Management,F,3,1,5,87344,59,1
15161,27964,High School,Management,F,4,5,5,134285,94,1
15162,27965,High School,Management,F,4,5,5,130943,93,1
15163,27966,High School,Management,F,4,1,5,96181,60,1
15164,27967,Partial High School,Professional,F,4,5,5,118637,95,1
15165,27968,Bachelors ,Professional,M,3,0,0,91369,83,0
15166,27969,Bachelors ,Professional,M,2,0,0,124770,80,0
15167,27970,Bachelors ,Professional,M,2,0,0,139321,89,0
15168,27971,Bachelors ,Professional,F,3,0,0,119005,52,1
15169,27972,Bachelors ,Professional,M,3,0,0,138264,82,0
15170,27973,High School,Management,M,2,5,5,127154,161,1
15171,27975,Bachelors ,Professional,M,3,0,0,124630,76,0
15172,27978,Bachelors ,Professional,F,4,0,0,117221,47,0
15173,27979,Bachelors ,Professional,M,4,0,0,125994,89,0
15174,27980,Bachelors ,Professional,F,4,0,0,97426,50,0
15175,27981,Bachelors ,Professional,F,4,0,0,118355,51,0
15176,27982,Partial High School,Professional,M,4,5,5,160486,154,1
15177,27983,High School,Management,M,3,5,5,118421,145,1
15178,27984,High School,Management,F,4,5,5,106471,95,1
15179,27986,High School,Management,M,4,5,5,162530,148,1
15180,27987,High School,Management,M,4,5,5,158280,155,1
15181,27988,High School,Professional,M,2,0,4,48686,68,0
15182,27989,High School,Professional,M,2,0,4,54892,70,0
15183,27991,High School,Professional,F,2,0,4,45306,45,0
15184,27992,High School,Professional,M,2,0,4,44111,68,1
15185,27993,High School,Professional,M,2,0,4,60497,67,0
15186,27994,High School,Professional,F,2,0,4,70112,45,0
15187,27995,High School,Professional,M,2,0,4,56837,61,0
15188,27997,Graduate Degree,Management,F,2,0,3,64659,40,0
15189,27998,Graduate Degree,Management,M,2,0,3,85008,69,0
15190,28000,Graduate Degree,Management,F,2,0,3,87853,49,0
15191,28001,Graduate Degree,Management,F,2,0,3,71890,41,0
15192,28002,Graduate Degree,Management,F,2,0,3,95257,44,0
15193,28004,Bachelors ,Management,F,2,0,3,77675,47,0
15194,28006,Bachelors ,Management,M,2,0,3,73335,67,0
15195,28007,Bachelors ,Management,M,2,0,3,46816,65,0
15196,28008,Bachelors ,Management,F,2,0,4,85749,43,0
15197,28010,Bachelors ,Management,M,2,0,4,80828,68,0
15198,28011,Bachelors ,Management,M,2,0,4,83985,71,0
15199,28012,Bachelors ,Management,M,2,0,4,110748,68,0
15200,28013,High School,Professional,M,2,0,4,60011,71,0
15201,28014,Partial High School,Clerical,F,2,0,5,57110,47,0
15202,28015,High School,Professional,M,2,0,4,57693,69,0
15203,28016,Partial High School,Clerical,M,4,0,5,21956,55,0
15204,28017,Partial High School,Clerical,M,3,0,5,57156,67,0
15205,28018,Partial High School,Skilled Manual,F,3,1,2,50029,50,0
15206,28020,High School,Professional,M,3,0,5,51502,63,0
15207,28021,High School,Professional,F,3,0,5,53442,44,0
15208,28022,High School,Professional,M,3,0,5,58910,59,0
15209,28024,Bachelors ,Management,M,3,0,5,96630,77,0
15210,28025,High School,Professional,F,2,1,2,49275,55,0
15211,28026,High School,Professional,F,2,1,2,50651,52,0
15212,28027,High School,Professional,F,2,1,2,54592,55,0
15213,28029,High School,Professional,M,2,1,2,69086,86,0
15214,28031,Bachelors ,Management,F,1,1,2,86054,52,1
15215,28032,Bachelors ,Management,F,1,1,2,90008,60,0
15216,28033,Bachelors ,Management,M,1,1,2,92894,84,1
15217,28034,High School,Professional,F,2,1,2,60079,58,0
15218,28035,High School,Professional,F,2,1,2,46345,54,0
15219,28036,High School,Professional,M,2,1,2,53219,72,0
15220,28037,Partial College,Professional,M,2,1,2,100468,96,0
15221,28038,Partial College,Professional,M,2,1,2,92822,93,0
15222,28039,Bachelors ,Management,M,0,1,2,100303,83,0
15223,28040,Partial College,Professional,M,2,1,2,98832,98,0
15224,28041,Partial College,Professional,F,2,1,2,75929,55,1
15225,28042,Bachelors ,Management,M,0,1,2,103202,89,0
15226,28044,Bachelors ,Management,M,0,1,2,102498,84,1
15227,28045,Partial High School,Skilled Manual,M,2,1,2,62276,89,0
15228,28046,Partial High School,Skilled Manual,F,2,1,2,41134,54,0
15229,28047,Partial College,Professional,M,2,1,2,96851,86,0
15230,28048,Partial College,Professional,M,1,2,4,80422,99,0
15231,28049,Partial College,Professional,M,1,2,4,94829,99,0
15232,28050,Bachelors ,Management,M,1,1,3,132166,101,0
15233,28051,High School,Professional,M,2,1,2,93187,89,0
15234,28053,Partial College,Professional,M,2,1,2,90748,95,0
15235,28054,Partial College,Professional,F,1,2,4,77977,68,1
15236,28055,High School,Professional,F,2,1,2,85525,55,0
15237,28056,Partial High School,Skilled Manual,M,2,1,2,87143,91,0
15238,28057,Partial High School,Skilled Manual,F,2,1,2,70548,63,0
15239,28058,Partial High School,Skilled Manual,F,2,1,2,68453,54,0
15240,28059,Partial High School,Skilled Manual,M,2,1,3,79312,82,1
15241,28060,Graduate Degree,Professional,M,0,0,0,105054,81,1
15242,28061,Graduate Degree,Professional,M,0,0,4,98703,75,1
15243,28062,Graduate Degree,Professional,M,0,0,4,107611,71,0
15244,28063,Graduate Degree,Professional,F,0,0,4,94802,55,0
15245,28064,Graduate Degree,Professional,F,0,0,5,86841,51,0
15246,28065,Graduate Degree,Professional,F,0,0,5,94797,46,1
15247,28066,Graduate Degree,Professional,M,0,0,2,141664,90,0
15248,28067,Graduate Degree,Professional,F,0,0,3,114721,59,0
15249,28068,Graduate Degree,Professional,F,0,0,3,110943,49,0
15250,28069,Bachelors ,Management,M,1,0,0,124579,84,0
15251,28070,Bachelors ,Management,M,1,0,0,138894,87,1
15252,28071,Bachelors ,Management,M,1,0,0,146119,88,0
15253,28072,Bachelors ,Management,F,1,0,0,105564,58,0
15254,28073,Bachelors ,Management,F,2,0,1,119893,51,1
15255,28074,Bachelors ,Management,M,2,0,1,121905,86,1
15256,28076,Graduate Degree,Management,M,2,1,1,171145,101,1
15257,28077,Bachelors ,Management,F,3,0,0,140115,55,0
15258,28078,Bachelors ,Management,M,0,3,4,120520,122,1
15259,28079,Partial College,Skilled Manual,F,2,4,4,96105,91,0
15260,28080,Partial College,Skilled Manual,F,2,4,4,89248,82,1
15261,28081,Bachelors ,Management,F,3,0,3,114941,54,0
15262,28082,Bachelors ,Management,M,3,0,3,108469,73,0
15263,28083,Graduate Degree,Management,F,3,1,2,160421,75,1
15264,28085,High School,Skilled Manual,M,2,0,0,58719,70,0
15265,28086,Partial College,Skilled Manual,F,1,0,0,50288,40,1
15266,28087,Partial College,Skilled Manual,F,1,0,0,37513,42,0
15267,28088,Partial College,Skilled Manual,M,1,0,0,58471,70,0
15268,28089,Partial College,Skilled Manual,M,1,0,0,68090,74,0
15269,28090,Partial College,Skilled Manual,M,1,0,0,58590,73,0
15270,28091,High School,Skilled Manual,F,2,0,3,28571,36,0
15271,28092,High School,Skilled Manual,F,2,0,0,49839,45,1
15272,28093,Partial College,Skilled Manual,M,1,0,0,48324,71,0
15273,28094,Partial College,Skilled Manual,F,1,0,0,43666,47,0
15274,28095,Partial College,Skilled Manual,F,1,0,0,51416,51,0
15275,28096,Partial College,Skilled Manual,F,2,0,0,61502,52,0
15276,28097,Partial College,Skilled Manual,F,2,0,0,66613,45,1
15277,28098,Partial College,Clerical,M,2,0,2,60516,69,0
15278,28099,Partial College,Skilled Manual,M,2,0,0,78917,72,1
15279,28100,Partial College,Skilled Manual,F,3,4,4,108224,84,1
15280,28101,Bachelors ,Professional,M,2,0,0,67892,65,0
15281,28102,High School,Skilled Manual,M,2,0,4,26287,67,0
15282,28103,Partial High School,Clerical,M,2,1,2,30469,68,0
15283,28104,Partial College,Skilled Manual,F,2,0,0,74654,53,0
15284,28105,Partial College,Skilled Manual,F,2,0,0,77398,51,0
15285,28107,Partial High School,Clerical,F,2,1,2,22789,41,0
15286,28108,Partial High School,Clerical,M,2,1,2,12433,63,0
15287,28109,Partial High School,Clerical,M,2,1,2,19427,65,0
15288,28110,Partial High School,Clerical,F,2,1,2,22902,50,0
15289,28111,Partial High School,Clerical,M,2,1,2,14442,70,0
15290,28112,Partial College,Skilled Manual,F,2,0,0,46807,51,0
15291,28113,High School,Skilled Manual,F,2,0,3,41763,44,0
15292,28114,Partial College,Skilled Manual,M,2,0,2,59722,71,0
15293,28115,Partial College,Skilled Manual,F,2,0,2,26921,49,0
15294,28116,Partial College,Skilled Manual,F,2,0,2,48639,47,0
15295,28117,Partial High School,Clerical,M,2,0,3,69923,72,0
15296,28118,Partial College,Skilled Manual,F,2,0,2,107814,54,0
15297,28120,Partial College,Skilled Manual,M,2,0,2,117408,81,0
15298,28121,Partial College,Skilled Manual,F,2,0,0,30088,37,0
15299,28123,High School,Skilled Manual,F,2,0,0,31741,45,0
15300,28124,High School,Skilled Manual,F,2,0,0,61317,51,0
15301,28125,Partial College,Skilled Manual,M,2,0,0,70872,71,1
15302,28128,High School,Skilled Manual,M,2,0,0,63593,79,0
15303,28129,High School,Skilled Manual,M,2,0,0,46582,67,0
15304,28130,Partial College,Skilled Manual,M,2,0,0,84752,79,0
15305,28131,Partial College,Professional,M,2,0,0,109664,79,0
15306,28132,High School,Skilled Manual,M,2,0,2,101789,76,0
15307,28133,High School,Skilled Manual,M,2,0,2,111079,78,0
15308,28134,High School,Skilled Manual,M,2,0,2,96559,85,0
15309,28135,High School,Skilled Manual,F,2,0,2,69326,47,0
15310,28136,High School,Skilled Manual,F,2,0,2,78208,51,0
15311,28138,Bachelors ,Management,M,4,0,1,124861,78,0
15312,28141,High School,Professional,M,2,0,0,61554,79,0
15313,28142,High School,Professional,M,2,0,0,39900,61,0
15314,28143,Partial College,Professional,M,2,0,0,88672,72,1
15315,28144,Partial College,Professional,M,2,0,0,112396,74,1
15316,28145,Partial College,Professional,M,2,0,0,92374,75,0
15317,28146,Graduate Degree,Management,M,4,1,1,187242,100,1
15318,28147,Bachelors ,Skilled Manual,M,3,4,4,107104,130,1
15319,28148,Bachelors ,Skilled Manual,M,3,4,4,84403,122,1
15320,28149,Bachelors ,Skilled Manual,M,2,2,4,89237,107,1
15321,28150,Bachelors ,Skilled Manual,M,2,2,4,102879,103,1
15322,28151,Bachelors ,Professional,F,1,0,0,55939,45,0
15323,28152,Bachelors ,Professional,M,2,2,4,102116,117,1
15324,28154,Bachelors ,Professional,F,1,0,0,93259,48,1
15325,28155,Bachelors ,Professional,F,1,0,0,85524,45,1
15326,28157,Bachelors ,Professional,M,3,2,4,88004,108,1
15327,28158,Bachelors ,Professional,M,1,0,1,108337,79,1
15328,28159,Bachelors ,Professional,F,1,0,1,69177,57,0
15329,28160,Bachelors ,Professional,F,1,0,1,89065,54,0
15330,28161,Bachelors ,Professional,F,1,0,1,86334,49,0
15331,28162,Partial College,Skilled Manual,M,1,0,1,76388,83,1
15332,28163,Partial College,Skilled Manual,F,1,0,1,81637,51,0
15333,28164,Partial College,Skilled Manual,F,1,0,1,85351,58,0
15334,28165,High School,Skilled Manual,F,2,2,4,49979,61,0
15335,28166,High School,Skilled Manual,F,2,2,4,49118,62,1
15336,28167,Partial College,Skilled Manual,M,1,0,1,95980,75,1
15337,28168,Partial College,Skilled Manual,F,1,0,1,69870,52,0
15338,28170,Partial College,Skilled Manual,F,1,0,1,73359,57,0
15339,28171,Partial College,Skilled Manual,M,1,0,1,83582,77,1
15340,28172,Partial College,Skilled Manual,M,1,0,1,85493,80,0
15341,28173,High School,Skilled Manual,M,2,2,4,46899,89,1
15342,28174,High School,Skilled Manual,M,3,2,4,68169,107,0
15343,28175,High School,Skilled Manual,M,3,2,4,55789,101,0
15344,28176,Partial College,Skilled Manual,F,1,0,0,61909,44,0
15345,28177,Partial College,Skilled Manual,M,1,0,0,105394,77,0
15346,28178,Partial College,Skilled Manual,F,1,0,0,76658,46,1
15347,28179,Partial College,Skilled Manual,M,1,0,0,86208,73,0
15348,28180,Partial College,Skilled Manual,M,1,0,0,84813,76,0
15349,28181,Partial College,Skilled Manual,F,1,0,1,77105,59,0
15350,28182,Partial College,Skilled Manual,M,1,0,1,101970,81,1
15351,28183,Partial College,Skilled Manual,F,1,0,1,80982,56,0
15352,28184,Partial College,Skilled Manual,F,1,0,1,70946,49,0
15353,28185,Partial College,Skilled Manual,M,1,0,1,73313,72,0
15354,28186,Partial College,Skilled Manual,F,1,0,1,72029,50,0
